Episode,Reward
6415,267525.7437477112
6416,292309.6540260315
6417,127954.82936859131
6418,275331.22916793823
6419,334022.5787963867
6420,239334.69305419922
6421,293197.9962425232
6422,323732.159576416
6423,281547.92950439453
6424,312403.5192718506
6425,243000.3325996399
6426,283994.0444946289
6427,236718.85308265686
6428,272709.4367656708
6429,125117.97570800781
6430,232313.49535369873
6431,306940.69440460205
6432,251524.1563987732
6433,282341.0070114136
6434,269817.5954627991
6435,291518.84255981445
6436,282561.8781738281
6437,323011.1059036255
6438,282353.2503089905
6439,327103.44774246216
6440,307140.74531936646
6441,113726.5298576355
6442,288906.29753112793
6443,139020.74475097656
6444,352884.97847366333
6445,264712.3449020386
6446,367029.0747795105
6447,321117.5477523804
6448,281296.4159927368
6449,233517.10385513306
6450,232407.62678909302
6451,265573.0097351074
6452,220471.50022125244
6453,331844.06575775146
6454,292057.2996292114
6455,220162.47109985352
6456,189188.75987815857
6457,343782.16345214844
6458,278834.2745513916
6459,278887.86378097534
6460,300954.13301086426
6461,287796.32709503174
6462,330727.52506256104
6463,278418.4024467468
6464,275096.6912956238
6465,291312.82273864746
6466,283115.5893058777
6467,276110.97522735596
6468,266517.4039955139
6469,270687.74036026
6470,153679.1771812439
6471,279780.3752479553
6472,208076.329788208
6473,289800.2095069885
6474,278406.9700202942
6475,271385.9202079773
6476,267347.0329093933
6477,279841.39661026
6478,275534.96381378174
6479,278325.04944229126
6480,250983.55445480347
6481,283717.5479698181
6482,342136.02613067627
6483,216573.49698638916
6484,278997.2423477173
6485,330297.84423446655
6486,163992.19618225098
6487,276997.6856460571
6488,316884.1884651184
6489,278648.16605758667
6490,282144.93057632446
6491,270484.1168861389
6492,287822.9535484314
6493,276216.17990875244
6494,262749.0055923462
6495,320614.5471458435
6496,294099.48513031006
6497,279922.3480377197
6498,293045.61085891724
6499,312570.6760597229
6500,281351.37059020996
6501,303165.32890319824
6502,337631.8440361023
6503,318875.6897468567
6504,265768.2657814026
6505,309232.11503982544
6506,295721.166469574
6507,307361.13732910156
6508,295605.39796829224
6509,292949.827167511
6510,271912.73012161255
6511,331470.26165390015
6512,271247.88484954834
6513,337387.06702041626
6514,273618.73139572144
6515,346879.0118255615
6516,346190.8815612793
6517,303565.4656639099
6518,276567.27027130127
6519,282560.2304611206
6520,316449.2720756531
6521,270736.0284538269
6522,349198.1265220642
6523,321676.1778373718
6524,280427.65674591064
6525,281868.2183456421
6526,373060.2355918884
6527,196260.83589553833
6528,284052.53692626953
6529,351272.33934020996
6530,301574.5542564392
6531,209949.83958816528
6532,274867.09213256836
6533,322996.5314979553
6534,267516.46826934814
6535,274603.18561553955
6536,326601.0023384094
6537,349045.4757537842
6538,100542.0159111023
6539,324606.5735168457
6540,318580.26652145386
6541,318432.40159988403
6542,268469.41457366943
6543,336725.954410553
6544,313900.55017471313
6545,306837.47954559326
6546,311606.1804885864
6547,336080.2065849304
6548,294823.40103912354
6549,297975.457698822
6550,289474.50326156616
6551,322497.93727493286
6552,315533.1057434082
6553,280075.1757774353
6554,332093.13927841187
6555,282440.62239074707
6556,278710.74404525757
6557,215273.5386352539
6558,286130.0691719055
6559,285147.2642593384
6560,181650.674823761
6561,302098.3066062927
6562,290075.9348602295
6563,306613.61656570435
6564,294126.9122200012
6565,270612.8367538452
6566,291682.35984802246
6567,337967.33505630493
6568,283969.3092727661
6569,291151.5116882324
6570,291492.802154541
6571,314630.52893829346
6572,169824.47930908203
6573,305429.29790878296
6574,290529.68726348877
6575,283573.4943122864
6576,344008.51250839233
6577,303560.80194854736
6578,290556.59534454346
6579,354476.7737159729
6580,255239.79697418213
6581,282476.10693359375
6582,215902.63061904907
6583,343152.72229003906
6584,345845.25230789185
6585,320500.31089019775
6586,261432.3338623047
6587,285903.3253593445
6588,289866.72202682495
6589,269381.800075531
6590,301276.60974884033
6591,273864.94870376587
6592,295752.18964004517
6593,291981.4958152771
6594,346529.2060813904
6595,332039.75315093994
6596,286085.5628452301
6597,289516.0802001953
6598,290696.4194908142
6599,278431.23599624634
6600,350337.5915336609
6601,299926.89640808105
6602,341765.86882019043
6603,99230.27601242065
6604,286178.24222946167
6605,358476.14389801025
6606,191703.96798706055
6607,306084.9040412903
6608,289842.4331741333
6609,293772.82552719116
6610,276357.8356590271
6611,293563.7794342041
6612,355576.1748199463
6613,337603.53564071655
6614,304751.2660331726
6615,350604.732837677
6616,318910.0898170471
6617,293756.4048500061
6618,352121.48735809326
6619,304339.62812423706
6620,128313.49124145508
6621,172188.30056762695
6622,347962.5962867737
6623,299068.2806930542
6624,315795.6723022461
6625,321641.52534484863
6626,231778.2695426941
6627,290488.49714660645
6628,208561.25761413574
6629,277348.97328186035
6630,243820.97554016113
6631,138275.5394821167
6632,114017.35165405273
6633,265714.8310470581
6634,226776.3726081848
6635,279336.5361289978
6636,142822.3383808136
6637,300103.86444091797
6638,344472.1652145386
6639,294698.2882461548
6640,323274.57971572876
6641,311733.83030700684
6642,300209.51347351074
6643,279763.8785018921
6644,339011.26539611816
6645,284490.5864753723
6646,282592.9046840668
6647,304995.17486572266
6648,279459.72660446167
6649,298489.53092956543
6650,291016.67359161377
6651,277534.99010849
6652,297322.9645385742
6653,303619.6798210144
6654,290361.91062164307
6655,317091.66763687134
6656,332858.12699508667
6657,278055.80099487305
6658,326226.47369003296
6659,280931.95683288574
6660,337454.48025131226
6661,320370.8952770233
6662,364761.63904190063
6663,299879.97438430786
6664,327416.1485404968
6665,165804.40900421143
6666,307589.8604660034
6667,305513.4235458374
6668,312056.89150619507
6669,301944.988822937
6670,292079.31410598755
6671,249491.81325149536
6672,317819.4386100769
6673,351084.11629486084
6674,346307.57457733154
6675,288949.6497306824
6676,359700.4925918579
6677,327234.8334503174
6678,264202.1011505127
6679,279375.9469490051
6680,344261.7381095886
6681,283598.02978515625
6682,294906.32134628296
6683,282496.2854194641
6684,298654.40242767334
6685,314441.7787361145
6686,330580.1881637573
6687,311859.5469017029
6688,198698.52435684204
6689,350420.1676902771
6690,356858.30574417114
6691,357922.1272087097
6692,287401.4066810608
6693,326239.47631073
6694,304023.0943031311
6695,289731.6145362854
6696,360010.57649612427
6697,330750.4637145996
6698,302081.5945510864
6699,342323.0592918396
6700,262458.38555526733
6701,292058.5893859863
6702,162010.62923049927
6703,282960.8797302246
6704,114233.49690628052
6705,287784.350151062
6706,323054.4401779175
6707,146082.3528137207
6708,360360.54779052734
6709,142706.57970809937
6710,348507.013633728
6711,303208.6564254761
6712,330868.9327163696
6713,359459.6579475403
6714,233673.27394866943
6715,331969.3520011902
6716,339366.19705581665
6717,294156.3751373291
6718,258424.76356887817
6719,291266.53007125854
6720,360475.14236450195
6721,268699.7109260559
6722,273038.68603515625
6723,301885.3000869751
6724,305729.52321243286
6725,300055.2741317749
6726,283096.69888687134
6727,169613.35944366455
6728,305238.1316642761
6729,170660.3459701538
6730,280000.74045181274
6731,328892.75423812866
6732,357642.4298400879
6733,283564.3071784973
6734,281459.63788223267
6735,323160.81537628174
6736,252296.80558013916
6737,327029.30052948
6738,295636.25604629517
6739,294892.9017601013
6740,308094.106967926
6741,301564.6316719055
6742,284251.7833557129
6743,282270.2052192688
6744,285136.63679504395
6745,212623.50183486938
6746,285114.91773223877
6747,340269.9003601074
6748,221204.95812225342
6749,357625.96574401855
6750,242593.63058280945
6751,279232.21854019165
6752,281044.3804779053
6753,275812.4839744568
6754,358373.36934661865
6755,321432.28899002075
6756,251151.01113891602
6757,363876.1944351196
6758,322867.29485702515
6759,116696.14413452148
6760,284686.86151885986
6761,301193.00562667847
6762,330095.6770477295
6763,248440.19972610474
6764,81064.85921478271
6765,278681.7108192444
6766,225779.6318397522
6767,344211.2473144531
6768,359877.77153778076
6769,281475.7700576782
6770,365345.1966896057
6771,358607.14852523804
6772,346456.40071868896
6773,294200.39140319824
6774,324155.03983306885
6775,318668.6753349304
6776,319244.5139846802
6777,284805.7907447815
6778,144627.15873718262
6779,283238.86600875854
6780,320834.43982315063
6781,350691.7787628174
6782,295902.4300003052
6783,276710.65155410767
6784,324851.88160705566
6785,142423.2112903595
6786,296126.764503479
6787,367315.84452438354
6788,306262.72286987305
6789,309611.6026420593
6790,212174.5265045166
6791,329610.5550041199
6792,309707.69395828247
6793,313795.6321144104
6794,305809.3158721924
6795,299026.6562728882
6796,280479.8592033386
6797,339079.26069259644
6798,260750.0294494629
6799,342206.32567977905
6800,355191.1664199829
6801,292754.0114364624
6802,366096.4770011902
6803,283300.55768203735
6804,236330.10596084595
6805,348980.6424789429
6806,313988.6046485901
6807,324077.45586776733
6808,282935.55855178833
6809,292545.67791748047
6810,291116.02755737305
6811,284307.2309150696
6812,133568.65557861328
6813,349592.00940704346
6814,283812.04706573486
6815,269080.15045928955
6816,307480.4051017761
6817,296284.2077178955
6818,145373.46110916138
6819,359193.3218421936
6820,278131.29457473755
6821,351625.90605926514
6822,360059.6810874939
6823,328170.04193496704
6824,357371.4139175415
6825,285123.86248779297
6826,313509.8195762634
6827,360368.6244316101
6828,115488.10630607605
6829,311741.4368171692
6830,151184.2871284485
6831,298768.92750549316
6832,336757.10818099976
6833,317162.3849105835
6834,355953.57275390625
6835,164928.33361816406
6836,342176.5680427551
6837,357615.618183136
6838,283956.95765304565
6839,334782.814414978
6840,278498.1419830322
6841,295264.6507949829
6842,296476.6093597412
6843,337963.5611343384
6844,357676.97355270386
6845,357337.92336273193
6846,296224.72204589844
6847,308837.58984375
6848,370225.0551376343
6849,321070.23865127563
6850,346444.74003219604
6851,283731.97954940796
6852,291597.91915512085
6853,358525.0705833435
6854,350703.078830719
6855,358335.30936813354
6856,359337.4630470276
6857,360001.9638328552
6858,342282.2402420044
6859,360145.54637527466
6860,293798.3336715698
6861,352445.1847267151
6862,316099.4838180542
6863,279962.669052124
6864,378514.5071029663
6865,326706.2348175049
6866,365301.15378952026
6867,337966.6013946533
6868,358299.5456314087
6869,332093.7971420288
6870,381898.549659729
6871,304576.0595588684
6872,327144.0295639038
6873,338209.06089401245
6874,372945.5038070679
6875,305540.08165359497
6876,288260.8556480408
6877,380183.17238235474
6878,373196.4507141113
6879,319734.0153846741
6880,285820.5363960266
6881,346331.7395744324
6882,368965.8291015625
6883,288538.6368484497
6884,379250.8310775757
6885,379495.7542953491
6886,374098.34215927124
6887,372245.73303222656
6888,367570.2272796631
6889,290375.12355804443
6890,367038.64377593994
6891,370499.2113876343
6892,351590.98749160767
6893,358456.5447616577
6894,360120.5615196228
6895,298554.03622055054
6896,294138.3314590454
6897,372049.0663070679
6898,349462.5109977722
6899,367682.78858184814
6900,281394.66703414917
6901,382215.3349914551
6902,365164.0273208618
6903,354115.92723464966
6904,331139.4692802429
6905,380625.25384521484
6906,380786.81773757935
6907,292338.37673950195
6908,379864.82836151123
6909,380254.4066429138
6910,374855.4450073242
6911,139298.5412902832
6912,228727.82689476013
6913,361525.47452926636
6914,373869.1366195679
6915,380936.1733970642
6916,156786.711933136
6917,278862.8997116089
6918,380308.06422424316
6919,373452.50385284424
6920,381582.8066139221
6921,381692.47731781006
6922,382118.0447921753
6923,278982.43296432495
6924,374389.9709510803
6925,285968.465297699
6926,380984.59286880493
6927,381834.95098114014
6928,259179.6662940979
6929,380551.6674232483
6930,284321.2062187195
6931,381479.570274353
6932,104907.52254295349
6933,277902.0566673279
6934,259546.98433685303
6935,221114.4836883545
6936,283906.19077301025
6937,170936.09070968628
6938,381079.39656829834
6939,208549.36876678467
6940,374099.40464401245
6941,381971.569026947
6942,381422.8762245178
6943,296314.37494659424
6944,374757.9136657715
6945,380936.17251205444
6946,381004.6717224121
6947,292623.23836898804
6948,380663.0172767639
6949,374077.273979187
6950,381121.20498275757
6951,365908.2071342468
6952,354553.64850997925
6953,290903.0553512573
6954,382350.63582992554
6955,382435.338760376
6956,373999.1091117859
6957,381902.1241455078
6958,295433.24464035034
6959,380210.3031196594
6960,353072.78480148315
6961,282383.6847267151
6962,371295.5148963928
6963,372330.4301147461
6964,380223.38595581055
6965,378599.00005722046
6966,356562.91316223145
6967,312958.291595459
6968,381475.3739929199
6969,350938.48128700256
6970,366274.52224349976
6971,373698.4242248535
6972,381883.31144714355
6973,297603.40339279175
6974,373535.6765060425
6975,380143.83505249023
6976,381441.4474067688
6977,370003.9556045532
6978,266813.6328048706
6979,368102.1924171448
6980,382207.9135398865
6981,97556.18752288818
6982,381895.5154495239
6983,281262.32204818726
6984,308028.8698196411
6985,276118.5997276306
6986,374300.16536712646
6987,382275.8666343689
6988,382960.07680892944
6989,382450.7935295105
6990,195946.14690208435
6991,375725.41563796997
6992,287216.58433914185
6993,281970.75037002563
6994,123913.32812309265
6995,361495.452041626
6996,381643.00134658813
6997,259561.46145629883
6998,366628.49617385864
6999,297427.3428955078
7000,221394.73067855835
7001,361623.53450393677
7002,90881.20503997803
7003,188270.8029270172
7004,80753.28622817993
7005,255802.2274093628
7006,382798.22816085815
7007,382428.11207962036
7008,324947.18239974976
7009,382320.9683303833
7010,382237.84732055664
7011,285844.21227645874
7012,382680.3390007019
7013,93031.93544387817
7014,382044.46281433105
7015,381679.6524429321
7016,218960.23737335205
7017,381362.6097564697
7018,381331.85960006714
7019,382628.65689468384
7020,374533.1482620239
7021,366332.3484840393
7022,382932.07412338257
7023,381105.69312286377
7024,381582.56924057007
7025,381891.5043563843
7026,276303.8778038025
7027,381423.300201416
7028,177238.71718597412
7029,381823.78939437866
7030,361254.6853981018
7031,380922.7083015442
7032,381992.04859924316
7033,376053.2900619507
7034,131180.0951652527
7035,381997.43685150146
7036,382513.05199432373
7037,382200.1755180359
7038,372946.59801483154
7039,375849.57593536377
7040,374791.3338508606
7041,370211.86545181274
7042,382623.22943878174
7043,276044.40312194824
7044,283696.9983215332
7045,381692.9352836609
7046,158652.7127342224
7047,375810.8660507202
7048,285359.7790374756
7049,375957.5786781311
7050,382922.6022872925
7051,198401.22427749634
7052,270604.73918914795
7053,353146.74852752686
7054,381035.5753173828
7055,380551.0954170227
7056,381606.8218193054
7057,376283.00244903564
7058,189176.09630966187
7059,372200.57974624634
7060,382615.28214645386
7061,283380.0039329529
7062,381072.15336608887
7063,366769.4379119873
7064,154716.2557849884
7065,375852.0076522827
7066,381988.816570282
7067,366505.69010543823
7068,369722.9184036255
7069,314312.63412857056
7070,376951.1004829407
7071,382540.1534957886
7072,381288.73582077026
7073,382129.1443710327
7074,381191.4342803955
7075,373768.1817893982
7076,380961.2559738159
7077,382012.5954093933
7078,374103.4503707886
7079,368147.5947570801
7080,374471.3687286377
7081,259531.87813568115
7082,373798.6348876953
7083,382638.5452346802
7084,372392.3527030945
7085,378803.8221206665
7086,375236.3480911255
7087,380968.4967842102
7088,382201.60581970215
7089,380782.68423080444
7090,381076.7331047058
7091,381869.2970123291
7092,374657.6815299988
7093,381171.6959762573
7094,381668.26066207886
7095,286309.3592185974
7096,274026.40005493164
7097,274083.7001800537
7098,152550.0747566223
7099,171685.70919418335
7100,381319.4494781494
7101,381366.4062690735
7102,366638.92821502686
7103,319248.0473022461
7104,373640.9849243164
7105,373190.4342727661
7106,141547.60006713867
7107,380922.89837265015
7108,360249.1054496765
7109,371998.9162902832
7110,277934.16024780273
7111,358056.92475509644
7112,366188.1545562744
7113,281455.6774559021
7114,370801.7031478882
7115,374733.43130874634
7116,189957.0945701599
7117,381676.19997406006
7118,246908.23233413696
7119,380882.55630111694
7120,382270.0919036865
7121,380502.11166763306
7122,381758.0225791931
7123,374606.545463562
7124,382035.8462371826
7125,368180.233253479
7126,382652.15717315674
7127,284564.44397735596
7128,379264.06897354126
7129,374620.8502807617
7130,381796.66357803345
7131,381869.6845436096
7132,375044.94382476807
7133,367123.42039871216
7134,162079.39533615112
7135,191671.49617004395
7136,384001.7508277893
7137,382762.3841934204
7138,376807.5595550537
7139,313917.1491203308
7140,372704.61780166626
7141,374234.98933792114
7142,383027.1756362915
7143,376653.22272872925
7144,286032.7169265747
7145,383188.8872642517
7146,227336.7456893921
7147,382426.1919288635
7148,172244.83307266235
7149,383039.573513031
7150,376205.0942764282
7151,382957.65912628174
7152,220125.3278274536
7153,382245.4623565674
7154,214746.83023834229
7155,381530.0848503113
7156,381191.37677001953
7157,221185.1400604248
7158,370696.9696044922
7159,366710.2706108093
7160,381480.0138282776
7161,370978.65509033203
7162,344304.38929748535
7163,249071.46746444702
7164,339473.5694465637
7165,381656.93071365356
7166,374497.806186676
7167,382379.46615219116
7168,382070.5641517639
7169,382048.6218986511
7170,383281.14853286743
7171,381051.1819572449
7172,381854.5525627136
7173,313525.4917984009
7174,383120.8948326111
7175,382749.9740142822
7176,381733.8279457092
7177,180836.82638168335
7178,381843.8585319519
7179,274236.3782196045
7180,381746.82957839966
7181,382003.5570869446
7182,380390.990486145
7183,258388.59604263306
7184,374044.76472091675
7185,224718.52234649658
7186,382331.3522911072
7187,381809.1596260071
7188,348391.095539093
7189,382625.2177734375
7190,374163.1017036438
7191,298922.50172805786
7192,382348.06520080566
7193,373886.0697364807
7194,252561.89002990723
7195,382871.86587524414
7196,381347.9362449646
7197,142580.9673614502
7198,381695.6054801941
7199,367045.00188064575
7200,382941.1867675781
7201,381666.6036682129
7202,381273.0017852783
7203,382484.67514801025
7204,274948.2685279846
7205,381254.43128585815
7206,381557.50967788696
7207,380777.26846694946
7208,381785.7062072754
7209,381835.2404899597
7210,381723.62913513184
7211,382132.2197608948
7212,374695.00129699707
7213,381392.62309265137
7214,381029.1163291931
7215,381870.9302558899
7216,381422.2371864319
7217,381461.74338912964
7218,382643.9526939392
7219,382569.12215805054
7220,383435.68592453003
7221,382652.9690589905
7222,374292.2243270874
7223,382164.93224334717
7224,381625.1656265259
7225,382857.94132232666
7226,382576.51789855957
7227,383732.46994018555
7228,381943.50201034546
7229,362601.35612487793
7230,354390.0595664978
7231,382576.3883934021
7232,291802.73665618896
7233,305336.96548461914
7234,382785.8991088867
7235,352677.115234375
7236,383027.9825668335
7237,82317.32758712769
7238,382087.01918411255
7239,381465.47269821167
7240,382071.6979675293
7241,286325.4829902649
7242,381820.32039642334
7243,381946.40001296997
7244,380750.4828796387
7245,117568.51231384277
7246,381698.4045600891
7247,253757.77181243896
7248,382741.84510421753
7249,382127.01402664185
7250,381448.44762420654
7251,383344.1310081482
7252,383004.09133529663
7253,373860.18603134155
7254,302287.1000289917
7255,249156.8863105774
7256,383247.2301597595
7257,382747.83853149414
7258,382301.40325546265
7259,382518.96129989624
7260,373646.88176727295
7261,382934.2883872986
7262,383474.2615852356
7263,382135.3233642578
7264,384443.0094528198
7265,381656.1477355957
7266,381625.88623809814
7267,382246.9722251892
7268,382823.68030548096
7269,381765.075340271
7270,382367.30754852295
7271,383250.96656417847
7272,337010.5958366394
7273,263715.7799987793
7274,277392.32010650635
7275,374849.1263580322
7276,128419.39728736877
7277,383562.7300262451
7278,279131.97887420654
7279,278057.2031211853
7280,383963.24869918823
7281,366982.713596344
7282,318097.15702056885
7283,384147.2756996155
7284,376695.1585121155
7285,232269.8429222107
7286,384605.39029312134
7287,383881.7020072937
7288,383712.66159439087
7289,337892.9423828125
7290,383031.39335632324
7291,384476.7464065552
7292,383452.44007873535
7293,383026.0267486572
7294,217145.91109848022
7295,323078.60051727295
7296,267839.8264732361
7297,235550.64805412292
7298,382952.0326843262
7299,267315.12565612793
7300,280470.21099090576
7301,304208.902305603
7302,382059.0436325073
7303,383364.4448890686
7304,274383.48945617676
7305,382638.88274002075
7306,375525.09327697754
7307,238871.90755462646
7308,382847.4888038635
7309,376888.9307022095
7310,283511.52325057983
7311,384136.00480651855
7312,272962.302986145
7313,377300.65005493164
7314,312511.0006713867
7315,350716.5549812317
7316,383427.7610359192
7317,382163.7767524719
7318,383392.897026062
7319,383600.83586883545
7320,291944.7974586487
7321,383027.25732803345
7322,383931.82149887085
7323,383731.576877594
7324,383316.63021469116
7325,384145.3636741638
7326,375735.52016448975
7327,383659.38468933105
7328,375605.9273376465
7329,384460.93085098267
7330,384550.47663497925
7331,384801.34465789795
7332,378814.012802124
7333,378099.50077056885
7334,369442.3779602051
7335,366868.67611312866
7336,384537.28760528564
7337,376356.1711959839
7338,384089.95124435425
7339,383493.56311416626
7340,383652.51106262207
7341,323370.13735961914
7342,361885.61779403687
7343,384293.97325897217
7344,383815.0623970032
7345,384255.454624176
7346,384128.6290779114
7347,376461.190826416
7348,384025.4243583679
7349,284530.78255844116
7350,383149.7082901001
7351,383632.56929397583
7352,384028.44035339355
7353,384689.8521385193
7354,383339.4664077759
7355,282334.5110359192
7356,383829.80070495605
7357,384736.7653121948
7358,383783.6400604248
7359,383940.0587387085
7360,384453.0849914551
7361,126551.32246017456
7362,293128.5544395447
7363,384181.81468200684
7364,327034.3460845947
7365,383782.96827316284
7366,383943.3472061157
7367,383772.78298950195
7368,374677.99366760254
7369,384483.0481071472
7370,273412.7843132019
7371,384117.6851005554
7372,383971.24072647095
7373,384449.9718513489
7374,351907.6169242859
7375,384124.95167541504
7376,384104.7336578369
7377,384882.76961135864
7378,384751.87506484985
7379,384653.5933036804
7380,385006.59548187256
7381,384887.1156272888
7382,384678.0297050476
7383,385076.0107574463
7384,384295.4652862549
7385,384249.52655792236
7386,383010.23848342896
7387,162453.5481185913
7388,383415.0316810608
7389,383998.0874862671
7390,384483.9543647766
7391,384092.6368484497
7392,383878.47706604004
7393,384822.93603897095
7394,384640.17069244385
7395,374995.5044288635
7396,383947.0622062683
7397,206955.6552772522
7398,384123.2774543762
7399,375717.1770324707
7400,384120.01081848145
7401,384363.31843566895
7402,384235.90365982056
7403,382556.12620544434
7404,383626.31091690063
7405,383978.60485458374
7406,383391.4662780762
7407,383438.8302230835
7408,383442.7709388733
7409,263249.2395095825
7410,333312.2865219116
7411,202726.48981285095
7412,383594.91066360474
7413,384141.8809623718
7414,377412.8178291321
7415,383994.0062828064
7416,384083.8338394165
7417,383654.7966346741
7418,383231.79638671875
7419,383922.22205352783
7420,383814.3560371399
7421,160367.97512054443
7422,383639.63162994385
7423,383616.53059387207
7424,383869.40561676025
7425,384186.77920532227
7426,383436.19161224365
7427,383376.81325912476
7428,351411.69896698
7429,172943.56566238403
7430,382814.36098098755
7431,178127.70526504517
7432,383185.91774749756
7433,384141.9560165405
7434,383806.9068336487
7435,257872.22137451172
7436,272157.67921829224
7437,383884.25551605225
7438,155170.4397468567
7439,383663.75299835205
7440,282842.91397857666
7441,296532.92892456055
7442,383474.0115470886
7443,276266.7058029175
7444,279346.575340271
7445,108989.05452919006
7446,382416.02534103394
7447,297187.5185165405
7448,384594.77347946167
7449,270607.9753227234
7450,383239.8532180786
7451,384638.33504104614
7452,383739.8047943115
7453,270601.1896133423
7454,383204.56256103516
7455,383039.2612800598
7456,376199.2322883606
7457,281842.84243774414
7458,357145.4925918579
7459,383154.50999069214
7460,383541.34912109375
7461,383830.0714073181
7462,132153.86268234253
7463,384101.5150527954
7464,383227.2814254761
7465,383361.5633201599
7466,383898.8720588684
7467,384140.8891143799
7468,273903.8416175842
7469,383990.0369338989
7470,384063.8711166382
7471,383979.01696777344
7472,380250.2721595764
7473,341811.76515197754
7474,382960.97093963623
7475,384088.91637039185
7476,384002.2463989258
7477,384229.3383178711
7478,383396.2902946472
7479,383773.79500961304
7480,384035.8901824951
7481,383064.55586242676
7482,113817.65967941284
7483,384401.49726104736
7484,272930.2540550232
7485,363287.33338546753
7486,344266.8054237366
7487,156266.4818572998
7488,157323.88493537903
7489,364193.33195114136
7490,383076.18410873413
7491,384383.2580718994
7492,376566.4584007263
7493,277471.12603759766
7494,383953.55179977417
7495,383206.6732711792
7496,383329.938205719
7497,383232.2682991028
7498,383910.4628715515
7499,384307.75730133057
7500,305613.2084388733
7501,310208.72121810913
7502,384013.60733413696
7503,349587.49962615967
7504,384070.9149398804
7505,382720.07496643066
7506,383526.9175567627
7507,384177.99865722656
7508,382263.9256210327
7509,383694.65563201904
7510,367375.54540634155
7511,383493.475894928
7512,326980.42722702026
7513,381889.7399673462
7514,383758.26485443115
7515,384020.1082344055
7516,262519.01430892944
7517,201213.87028503418
7518,374999.1865386963
7519,384394.5074043274
7520,382963.8219871521
7521,383108.2434043884
7522,383183.04235839844
7523,252107.02227020264
7524,258941.29496955872
7525,383940.08309936523
7526,363862.5092124939
7527,383470.18044281006
7528,375800.8128929138
7529,198995.64366149902
7530,380123.1753311157
7531,269721.3962020874
7532,354030.0272293091
7533,374960.2800140381
7534,309583.43388175964
7535,124741.1665763855
7536,75323.2908744812
7537,384520.46657562256
7538,384257.5185432434
7539,384537.5643463135
7540,384840.12019348145
7541,384403.2628593445
7542,319988.26889038086
7543,384359.1600036621
7544,384577.392829895
7545,384206.3978729248
7546,385199.1125984192
7547,383578.891708374
7548,384445.9641723633
7549,384689.69092559814
7550,384865.81733322144
7551,309705.25497055054
7552,385028.6781692505
7553,331981.9358444214
7554,384665.50453567505
7555,376665.0694999695
7556,155368.43556976318
7557,375145.6718559265
7558,384259.9754562378
7559,163982.46743774414
7560,377100.5664138794
7561,383785.4515724182
7562,384092.24739074707
7563,376386.28688812256
7564,384591.4684410095
7565,280540.7081108093
7566,384796.29707336426
7567,342192.02448272705
7568,384464.2928390503
7569,280345.8094367981
7570,384525.54710388184
7571,268391.1786212921
7572,384178.21992111206
7573,138400.43681907654
7574,384451.40520477295
7575,271776.0778083801
7576,376532.9383201599
7577,384680.8707771301
7578,384753.07357406616
7579,330285.33654403687
7580,272928.48612976074
7581,374696.18436050415
7582,384693.1706581116
7583,282212.89029693604
7584,364818.73363113403
7585,273408.590965271
7586,385237.33601760864
7587,384280.0001068115
7588,229195.42000579834
7589,246063.65476608276
7590,384786.1064567566
7591,293521.28358078003
7592,192295.32014656067
7593,384290.8038101196
7594,284591.01303863525
7595,239489.2911682129
7596,277125.0143890381
7597,383473.735370636
7598,384110.70721435547
7599,326653.54403305054
7600,280732.3858680725
7601,384169.85830688477
7602,304571.1314315796
7603,276203.77394866943
7604,285860.2744140625
7605,384670.97720336914
7606,375742.4750404358
7607,280888.50159072876
7608,378018.01627349854
7609,384240.33487701416
7610,276663.60905456543
7611,276446.2088546753
7612,280034.32707214355
7613,272018.0316925049
7614,251337.84873199463
7615,156473.38390731812
7616,280285.3532600403
7617,384596.0672035217
7618,385041.1509513855
7619,277767.31385421753
7620,384877.19898986816
7621,143350.9747428894
7622,383952.5523147583
7623,384933.90883636475
7624,276454.02532196045
7625,136364.06745529175
7626,269088.9538116455
7627,99727.77362823486
7628,384674.16871261597
7629,163476.29598617554
7630,377070.6689758301
7631,385779.518951416
7632,376588.3956832886
7633,266107.4026565552
7634,384975.1033821106
7635,383918.4998817444
7636,136023.78064918518
7637,279379.9435157776
7638,367007.03046798706
7639,384681.3062095642
7640,384043.5809020996
7641,384473.4570045471
7642,384681.5262184143
7643,339581.5415248871
7644,385345.18434906006
7645,384493.01804351807
7646,345574.94395828247
7647,279849.54538726807
7648,266120.5824241638
7649,384850.90938186646
7650,385172.8627204895
7651,384561.92054367065
7652,384353.08715057373
7653,384765.03887939453
7654,384811.73000335693
7655,385573.43268585205
7656,384439.70415496826
7657,253334.21392059326
7658,385443.3716697693
7659,377253.247592926
7660,282496.2922782898
7661,385431.0549316406
7662,385526.79748153687
7663,386107.50060653687
7664,127114.38292694092
7665,384931.7649230957
7666,384648.41973114014
7667,384966.26416397095
7668,384739.5287246704
7669,385543.4540634155
7670,380162.2790336609
7671,107204.9328994751
7672,384412.21200942993
7673,384515.6095123291
7674,384960.6639289856
7675,280107.2249069214
7676,384181.3564147949
7677,241173.34196853638
7678,277853.2532043457
7679,278423.66107940674
7680,384634.52283859253
7681,375345.8393173218
7682,237374.48888778687
7683,384832.3677558899
7684,385318.4974746704
7685,384704.30948257446
7686,368232.60999679565
7687,385644.4288749695
7688,384658.92346572876
7689,385002.2654533386
7690,368080.7152290344
7691,385446.8236732483
